['day:', 0, 'Time:', 9, ':', 0, ':', 0, 'laneWE:', 2.6344113264371516, 'laneEW:', 2.7283835405333994, 'laneNS:', 2.6577101889261088, 'laneSN:', 2.5659471504323266, 'meanTime:', 2.6466130515822464]
['day:', 0, 'Time:', 9, ':', 0, ':', 17, 'laneWE:', 2.6344113264371516, 'laneEW:', 2.7283835405333994, 'laneNS:', 2.6577101889261088, 'laneSN:', 2.5659471504323266, 'meanTime:', 2.6466130515822464]
['day:', 0, 'Time:', 9, ':', 0, ':', 18, 'laneWE:', 2.6344113264371516, 'laneEW:', 2.7283835405333994, 'laneNS:', 2.6577101889261088, 'laneSN:', 2.5659471504323266, 'meanTime:', 2.6466130515822464]
['day:', 0, 'Time:', 9, ':', 0, ':', 19, 'laneWE:', 2.6344113264371516, 'laneEW:', 2.7283835405333994, 'laneNS:', 2.6577101889261088, 'laneSN:', 2.5659471504323266, 'meanTime:', 2.6466130515822464]
['day:', 0, 'Time:', 9, ':', 0, ':', 20, 'laneWE:', 2.6344113264371516, 'laneEW:', 2.7283835405333994, 'laneNS:', 2.6577101889261088, 'laneSN:', 2.5659471504323266, 'meanTime:', 2.6466130515822464]
['day:', 0, 'Time:', 9, ':', 0, ':', 21, 'laneWE:', 2.6344113264371516, 'laneEW:', 2.7283835405333994, 'laneNS:', 2.6577101889261088, 'laneSN:', 2.5659471504323266, 'meanTime:', 2.6466130515822464]
['day:', 0, 'Time:', 9, ':', 0, ':', 22, 'laneWE:', 2.6344113264371516, 'laneEW:', 2.7283835405333994, 'laneNS:', 2.6577101889261088, 'laneSN:', 2.5659471504323266, 'meanTime:', 2.6466130515822464]
['day:', 0, 'Time:', 9, ':', 0, ':', 23, 'laneWE:', 2.6344113264371516, 'laneEW:', 2.7283835405333994, 'laneNS:', 2.6577101889261088, 'laneSN:', 2.5659471504323266, 'meanTime:', 2.6466130515822464]
['day:', 0, 'Time:', 9, ':', 0, ':', 24, 'laneWE:', 2.6344113264371516, 'laneEW:', 2.7283835405333994, 'laneNS:', 2.6577101889261088, 'laneSN:', 2.5659471504323266, 'meanTime:', 2.6466130515822464]
['day:', 0, 'Time:', 9, ':', 0, ':', 25, 'laneWE:', 2.6344113264371516, 'laneEW:', 2.7283835405333994, 'laneNS:', 2.6577101889261088, 'laneSN:', 2.5659471504323266, 'meanTime:', 2.6466130515822464]
['day:', 0, 'Time:', 9, ':', 0, ':', 26, 'laneWE:', 2.6344113264371516, 'laneEW:', 2.7283835405333994, 'laneNS:', 2.6577101889261088, 'laneSN:', 2.5659471504323266, 'meanTime:', 2.6466130515822464]
['day:', 0, 'Time:', 9, ':', 0, ':', 27, 'laneWE:', 2.6344113264371516, 'laneEW:', 2.7283835405333994, 'laneNS:', 2.6577101889261088, 'laneSN:', 2.5659471504323266, 'meanTime:', 2.6466130515822464]
['day:', 0, 'Time:', 9, ':', 0, ':', 28, 'laneWE:', 2.6344113264371516, 'laneEW:', 2.7283835405333994, 'laneNS:', 2.6577101889261088, 'laneSN:', 2.5659471504323266, 'meanTime:', 2.6466130515822464]
['day:', 0, 'Time:', 9, ':', 0, ':', 29, 'laneWE:', 2.6344113264371516, 'laneEW:', 2.7283835405333994, 'laneNS:', 2.6577101889261088, 'laneSN:', 2.5659471504323266, 'meanTime:', 2.6466130515822464]
['day:', 0, 'Time:', 9, ':', 0, ':', 30, 'laneWE:', 2.6344113264371516, 'laneEW:', 2.7283835405333994, 'laneNS:', 2.6577101889261088, 'laneSN:', 2.5659471504323266, 'meanTime:', 2.6466130515822464]
['day:', 0, 'Time:', 9, ':', 0, ':', 31, 'laneWE:', 2.6344113264371516, 'laneEW:', 2.7283835405333994, 'laneNS:', 2.6577101889261088, 'laneSN:', 2.5659471504323266, 'meanTime:', 2.6466130515822464]
['day:', 0, 'Time:', 9, ':', 0, ':', 32, 'laneWE:', 2.6344113264371516, 'laneEW:', 2.7283835405333994, 'laneNS:', 2.6577101889261088, 'laneSN:', 2.5659471504323266, 'meanTime:', 2.6466130515822464]
['day:', 0, 'Time:', 9, ':', 0, ':', 33, 'laneWE:', 2.6344113264371516, 'laneEW:', 2.7283835405333994, 'laneNS:', 2.6577101889261088, 'laneSN:', 2.5659471504323266, 'meanTime:', 2.6466130515822464]
['day:', 0, 'Time:', 9, ':', 0, ':', 34, 'laneWE:', 2.6344113264371516, 'laneEW:', 2.7283835405333994, 'laneNS:', 2.6577101889261088, 'laneSN:', 2.5659471504323266, 'meanTime:', 2.6466130515822464]
['day:', 0, 'Time:', 9, ':', 0, ':', 35, 'laneWE:', 2.6344113264371516, 'laneEW:', 2.7283835405333994, 'laneNS:', 2.6577101889261088, 'laneSN:', 2.5659471504323266, 'meanTime:', 2.6466130515822464]
['day:', 0, 'Time:', 9, ':', 0, ':', 36, 'laneWE:', 2.6344113264371516, 'laneEW:', 2.7283835405333994, 'laneNS:', 2.6577101889261088, 'laneSN:', 2.5659471504323266, 'meanTime:', 2.6466130515822464]
['day:', 0, 'Time:', 9, ':', 0, ':', 37, 'laneWE:', 2.6344113264371516, 'laneEW:', 2.7283835405333994, 'laneNS:', 2.6577101889261088, 'laneSN:', 2.5659471504323266, 'meanTime:', 2.6466130515822464]
['day:', 0, 'Time:', 9, ':', 0, ':', 38, 'laneWE:', 2.6344113264371516, 'laneEW:', 2.7283835405333994, 'laneNS:', 2.6577101889261088, 'laneSN:', 2.5659471504323266, 'meanTime:', 2.6466130515822464]
['day:', 0, 'Time:', 9, ':', 0, ':', 39, 'laneWE:', 2.6344113264371516, 'laneEW:', 2.7283835405333994, 'laneNS:', 2.6577101889261088, 'laneSN:', 2.5659471504323266, 'meanTime:', 2.6466130515822464]
['day:', 0, 'Time:', 9, ':', 0, ':', 40, 'laneWE:', 2.6344113264371516, 'laneEW:', 2.7283835405333994, 'laneNS:', 2.6577101889261088, 'laneSN:', 2.5659471504323266, 'meanTime:', 2.6466130515822464]
['day:', 0, 'Time:', 9, ':', 0, ':', 41, 'laneWE:', 2.6344113264371516, 'laneEW:', 2.7283835405333994, 'laneNS:', 2.6577101889261088, 'laneSN:', 2.5659471504323266, 'meanTime:', 2.6466130515822464]
['day:', 0, 'Time:', 9, ':', 0, ':', 42, 'laneWE:', 2.6344113264371516, 'laneEW:', 2.7283835405333994, 'laneNS:', 2.6577101889261088, 'laneSN:', 2.5659471504323266, 'meanTime:', 2.6466130515822464]
['day:', 0, 'Time:', 9, ':', 0, ':', 43, 'laneWE:', 2.6344113264371516, 'laneEW:', 2.7283835405333994, 'laneNS:', 2.6577101889261088, 'laneSN:', 2.5659471504323266, 'meanTime:', 2.6466130515822464]
['day:', 0, 'Time:', 9, ':', 0, ':', 44, 'laneWE:', 2.6344113264371516, 'laneEW:', 2.7283835405333994, 'laneNS:', 2.6577101889261088, 'laneSN:', 2.5659471504323266, 'meanTime:', 2.6466130515822464]
['day:', 0, 'Time:', 9, ':', 0, ':', 45, 'laneWE:', 2.6344113264371516, 'laneEW:', 2.7283835405333994, 'laneNS:', 2.6577101889261088, 'laneSN:', 2.5659471504323266, 'meanTime:', 2.6466130515822464]
['day:', 0, 'Time:', 9, ':', 0, ':', 46, 'laneWE:', 2.6344113264371516, 'laneEW:', 2.7283835405333994, 'laneNS:', 2.6577101889261088, 'laneSN:', 2.5659471504323266, 'meanTime:', 2.6466130515822464]
['day:', 0, 'Time:', 9, ':', 0, ':', 47, 'laneWE:', 2.6344113264371516, 'laneEW:', 2.7283835405333994, 'laneNS:', 2.6577101889261088, 'laneSN:', 2.5659471504323266, 'meanTime:', 2.6466130515822464]
['day:', 0, 'Time:', 9, ':', 0, ':', 48, 'laneWE:', 2.6344113264371516, 'laneEW:', 2.7283835405333994, 'laneNS:', 2.6577101889261088, 'laneSN:', 2.5659471504323266, 'meanTime:', 2.6466130515822464]
['day:', 0, 'Time:', 9, ':', 0, ':', 49, 'laneWE:', 2.6344113264371516, 'laneEW:', 2.7283835405333994, 'laneNS:', 2.6577101889261088, 'laneSN:', 2.5659471504323266, 'meanTime:', 2.6466130515822464]
['day:', 0, 'Time:', 9, ':', 0, ':', 50, 'laneWE:', 2.6344113264371516, 'laneEW:', 2.7283835405333994, 'laneNS:', 2.6577101889261088, 'laneSN:', 2.5659471504323266, 'meanTime:', 2.6466130515822464]
['day:', 0, 'Time:', 9, ':', 0, ':', 51, 'laneWE:', 2.6344113264371516, 'laneEW:', 2.7283835405333994, 'laneNS:', 2.6577101889261088, 'laneSN:', 2.5659471504323266, 'meanTime:', 2.6466130515822464]
['day:', 0, 'Time:', 9, ':', 0, ':', 52, 'laneWE:', 2.6344113264371516, 'laneEW:', 2.7283835405333994, 'laneNS:', 2.6577101889261088, 'laneSN:', 2.5659471504323266, 'meanTime:', 2.6466130515822464]
['day:', 0, 'Time:', 9, ':', 0, ':', 53, 'laneWE:', 2.6344113264371516, 'laneEW:', 2.7283835405333994, 'laneNS:', 2.6577101889261088, 'laneSN:', 2.5659471504323266, 'meanTime:', 2.6466130515822464]
['day:', 0, 'Time:', 9, ':', 0, ':', 54, 'laneWE:', 2.6344113264371516, 'laneEW:', 2.7283835405333994, 'laneNS:', 2.6577101889261088, 'laneSN:', 2.5659471504323266, 'meanTime:', 2.6466130515822464]
['day:', 0, 'Time:', 9, ':', 0, ':', 55, 'laneWE:', 2.6344113264371516, 'laneEW:', 2.7283835405333994, 'laneNS:', 2.6577101889261088, 'laneSN:', 2.5659471504323266, 'meanTime:', 2.6466130515822464]
['day:', 0, 'Time:', 9, ':', 0, ':', 56, 'laneWE:', 2.6344113264371516, 'laneEW:', 2.7283835405333994, 'laneNS:', 2.6577101889261088, 'laneSN:', 2.5659471504323266, 'meanTime:', 2.6466130515822464]
['day:', 0, 'Time:', 9, ':', 0, ':', 57, 'laneWE:', 2.6344113264371516, 'laneEW:', 2.7283835405333994, 'laneNS:', 2.6577101889261088, 'laneSN:', 2.5659471504323266, 'meanTime:', 2.6466130515822464]
['day:', 0, 'Time:', 9, ':', 0, ':', 58, 'laneWE:', 2.6344113264371516, 'laneEW:', 2.7283835405333994, 'laneNS:', 2.6577101889261088, 'laneSN:', 2.5659471504323266, 'meanTime:', 2.6466130515822464]
['day:', 0, 'Time:', 9, ':', 0, ':', 59, 'laneWE:', 2.6344113264371516, 'laneEW:', 2.7283835405333994, 'laneNS:', 2.6577101889261088, 'laneSN:', 2.5659471504323266, 'meanTime:', 2.6466130515822464]
