['day:', 0, 'Time:', 9, ':', 0, ':', 0, 'laneWE:', 11.721245613806998, 'laneEW:', 12.142480484566423, 'laneNS:', 11.837187095076361, 'laneSN:', 11.610601068220939, 'meanTime:', 11.827878565417679]
['day:', 11, 'Time:', 19, ':', 0, ':', 0, 'laneWE:', 12.12225374777657, 'laneEW:', 12.19784471772034, 'laneNS:', 11.825813213504059, 'laneSN:', 11.299177106592795, 'meanTime:', 11.861272196398442]
['day:', 12, 'Time:', 9, ':', 0, ':', 0, 'laneWE:', 12.189005587587767, 'laneEW:', 11.898091881509055, 'laneNS:', 11.326933144191845, 'laneSN:', 11.507273644729343, 'meanTime:', 11.730326064504503]
['day:', 12, 'Time:', 19, ':', 0, ':', 0, 'laneWE:', 11.769279804844963, 'laneEW:', 12.01463642395322, 'laneNS:', 11.345917032406833, 'laneSN:', 11.175349803899966, 'meanTime:', 11.576295766276246]
['day:', 13, 'Time:', 9, ':', 0, ':', 0, 'laneWE:', 11.657196803121384, 'laneEW:', 11.876074986858264, 'laneNS:', 11.283945280324758, 'laneSN:', 11.07392523221248, 'meanTime:', 11.472785575629223]
['day:', 13, 'Time:', 19, ':', 0, ':', 0, 'laneWE:', 12.12583323129833, 'laneEW:', 12.138283916920312, 'laneNS:', 11.233573472693058, 'laneSN:', 11.89087197790385, 'meanTime:', 11.847140649703887]
['day:', 14, 'Time:', 9, ':', 0, ':', 0, 'laneWE:', 12.176750078375807, 'laneEW:', 11.676180069535695, 'laneNS:', 11.67030772449415, 'laneSN:', 11.351130648201478, 'meanTime:', 11.718592130151782]
['day:', 14, 'Time:', 19, ':', 0, ':', 0, 'laneWE:', 11.903336988427503, 'laneEW:', 11.699399444400788, 'laneNS:', 11.908976528386205, 'laneSN:', 11.382751470736354, 'meanTime:', 11.723616107987713]
['day:', 15, 'Time:', 9, ':', 0, ':', 0, 'laneWE:', 11.914559447205063, 'laneEW:', 12.250310458791459, 'laneNS:', 11.392312037571028, 'laneSN:', 11.043854959513052, 'meanTime:', 11.65025922577015]
['day:', 15, 'Time:', 19, ':', 0, ':', 0, 'laneWE:', 12.005674267480327, 'laneEW:', 12.33072411110488, 'laneNS:', 11.197480980549113, 'laneSN:', 12.057655117417339, 'meanTime:', 11.897883619137914]
['day:', 16, 'Time:', 9, ':', 0, ':', 0, 'laneWE:', 11.950126775747096, 'laneEW:', 11.771620979411312, 'laneNS:', 10.966202744866642, 'laneSN:', 11.81289589546499, 'meanTime:', 11.62521159887251]
['day:', 16, 'Time:', 19, ':', 0, ':', 0, 'laneWE:', 11.957720921074523, 'laneEW:', 11.95628524857261, 'laneNS:', 11.026109712593902, 'laneSN:', 11.30602470634811, 'meanTime:', 11.561535147147287]
['day:', 17, 'Time:', 9, ':', 0, ':', 0, 'laneWE:', 11.699126997853073, 'laneEW:', 11.805668224776046, 'laneNS:', 11.143042493324247, 'laneSN:', 11.694093065338325, 'meanTime:', 11.585482695322924]
['day:', 17, 'Time:', 19, ':', 0, ':', 0, 'laneWE:', 11.845362066654106, 'laneEW:', 11.857949286074726, 'laneNS:', 11.170321598181944, 'laneSN:', 11.343482604363981, 'meanTime:', 11.55427888881869]
['day:', 18, 'Time:', 9, ':', 0, ':', 0, 'laneWE:', 12.07723364059151, 'laneEW:', 12.093374045605252, 'laneNS:', 11.524390504408814, 'laneSN:', 11.381421610261526, 'meanTime:', 11.769104950216775]
['day:', 18, 'Time:', 19, ':', 0, ':', 0, 'laneWE:', 12.02082961180385, 'laneEW:', 11.774679213752544, 'laneNS:', 11.482510999384322, 'laneSN:', 11.41488924138351, 'meanTime:', 11.673227266581055]
['day:', 19, 'Time:', 9, ':', 0, ':', 0, 'laneWE:', 11.91605343544304, 'laneEW:', 11.870133897863745, 'laneNS:', 11.20762829264861, 'laneSN:', 11.829293833204176, 'meanTime:', 11.705777364789892]
['day:', 19, 'Time:', 19, ':', 0, ':', 0, 'laneWE:', 12.139155476620472, 'laneEW:', 11.85628443201396, 'laneNS:', 10.867520963841766, 'laneSN:', 11.107617903740682, 'meanTime:', 11.492644694054219]
['day:', 20, 'Time:', 9, ':', 0, ':', 0, 'laneWE:', 12.01241448753051, 'laneEW:', 12.13956954289028, 'laneNS:', 11.501264304495082, 'laneSN:', 11.3877046809145, 'meanTime:', 11.760238253957592]
['day:', 20, 'Time:', 19, ':', 0, ':', 0, 'laneWE:', 12.0274095417366, 'laneEW:', 11.785865093425896, 'laneNS:', 12.052463610493504, 'laneSN:', 11.690366059597906, 'meanTime:', 11.889026076313476]
['day:', 21, 'Time:', 9, ':', 0, ':', 0, 'laneWE:', 12.115766711868979, 'laneEW:', 12.050064981209509, 'laneNS:', 11.596484473380753, 'laneSN:', 11.428592113483964, 'meanTime:', 11.797727069985802]
['day:', 21, 'Time:', 19, ':', 0, ':', 0, 'laneWE:', 12.107273858029208, 'laneEW:', 11.956151515669404, 'laneNS:', 11.342757459852198, 'laneSN:', 11.346863030269438, 'meanTime:', 11.688261465955064]
['day:', 22, 'Time:', 9, ':', 0, ':', 0, 'laneWE:', 11.611032090957378, 'laneEW:', 11.941821822308196, 'laneNS:', 11.338010089761758, 'laneSN:', 11.193567137530234, 'meanTime:', 11.521107785139392]
['day:', 22, 'Time:', 19, ':', 0, ':', 0, 'laneWE:', 11.764247210574757, 'laneEW:', 12.217561307416316, 'laneNS:', 11.64529408824081, 'laneSN:', 11.29445642781997, 'meanTime:', 11.730389758512963]
['day:', 23, 'Time:', 9, ':', 0, ':', 0, 'laneWE:', 12.099427562435558, 'laneEW:', 12.044620150297861, 'laneNS:', 11.364868627138286, 'laneSN:', 11.373685502822342, 'meanTime:', 11.720650460673511]
['day:', 23, 'Time:', 19, ':', 0, ':', 0, 'laneWE:', 11.84869851443033, 'laneEW:', 12.002451304599578, 'laneNS:', 11.360264598633385, 'laneSN:', 11.368673774553704, 'meanTime:', 11.64502204805425]
['day:', 24, 'Time:', 9, ':', 0, ':', 0, 'laneWE:', 12.120153215549001, 'laneEW:', 12.029074988805517, 'laneNS:', 11.610100637278288, 'laneSN:', 11.268111907037952, 'meanTime:', 11.756860187167689]
['day:', 24, 'Time:', 19, ':', 0, ':', 0, 'laneWE:', 12.087029317398187, 'laneEW:', 11.865487943233447, 'laneNS:', 11.139532221191994, 'laneSN:', 11.456743408007316, 'meanTime:', 11.637198222457737]
['day:', 25, 'Time:', 9, ':', 0, ':', 0, 'laneWE:', 11.70317860372027, 'laneEW:', 12.225316911493254, 'laneNS:', 11.003062055041129, 'laneSN:', 11.665975093154145, 'meanTime:', 11.6493831658522]
['day:', 25, 'Time:', 19, ':', 0, ':', 0, 'laneWE:', 11.76832442825431, 'laneEW:', 11.772112350769532, 'laneNS:', 11.512329001778552, 'laneSN:', 11.424494382397315, 'meanTime:', 11.619315040799927]
['day:', 26, 'Time:', 9, ':', 0, ':', 0, 'laneWE:', 12.137043214191372, 'laneEW:', 11.74611449436729, 'laneNS:', 11.386099893124843, 'laneSN:', 11.359771496577432, 'meanTime:', 11.657257274565234]
['day:', 26, 'Time:', 19, ':', 0, ':', 0, 'laneWE:', 11.900322495269506, 'laneEW:', 11.972765900139661, 'laneNS:', 11.743104540431737, 'laneSN:', 11.40866813265387, 'meanTime:', 11.756215267123695]
['day:', 27, 'Time:', 9, ':', 0, ':', 0, 'laneWE:', 11.558178239132044, 'laneEW:', 12.16495650625398, 'laneNS:', 11.486200936872958, 'laneSN:', 10.901717154014975, 'meanTime:', 11.527763209068489]
['day:', 27, 'Time:', 19, ':', 0, ':', 0, 'laneWE:', 11.982831296266635, 'laneEW:', 11.500040819665788, 'laneNS:', 11.692476866397033, 'laneSN:', 11.499191484238587, 'meanTime:', 11.66863511664201]
['day:', 28, 'Time:', 9, ':', 0, ':', 0, 'laneWE:', 12.277533895584066, 'laneEW:', 11.889541081481962, 'laneNS:', 10.890049129790349, 'laneSN:', 11.16338897178143, 'meanTime:', 11.555128269659452]
['day:', 28, 'Time:', 19, ':', 0, ':', 0, 'laneWE:', 12.246741206217571, 'laneEW:', 11.977560734939109, 'laneNS:', 11.411720399485532, 'laneSN:', 11.396612331678174, 'meanTime:', 11.758158668080096]
['day:', 29, 'Time:', 9, ':', 0, ':', 0, 'laneWE:', 11.972206558767043, 'laneEW:', 11.871638118771239, 'laneNS:', 11.278985829255133, 'laneSN:', 11.784332349742833, 'meanTime:', 11.726790714134061]
['day:', 29, 'Time:', 19, ':', 0, ':', 0, 'laneWE:', 11.944717035108651, 'laneEW:', 12.03226426070799, 'laneNS:', 10.994679232500165, 'laneSN:', 11.527780550222772, 'meanTime:', 11.624860269634894]
